rank,type,poc_id,chunk_id,name,chunk_text,date,score
204,vector,10b9a76193c6eb8e6fb88b66,69b4cae375fc73e03aaca8f5,Horizontal Autoscaling with Kubernetes,"It's really important that I set the limits, and it's really important that I also remove the replica count. Excellent. Now that we've got our application deployed, we're going to grab a horizontal autoscaler. The horizontal autoscaler will define a few things like the metric that we want to scale on, but also the upper and lower bounds of that metric. What does full mean? What does empty mean? When do we need to scale back up, when do we need to scale down? The horizontal autoscaler will check every 15 seconds, and we can configure this, we can turn it up or down, and then it will leave it there for 5 minutes. Why is this? If we check every 15 seconds, and it takes our application maybe a minute or two to boot, then we'll say, hey, I need some more capacity, and we'll start a bunch of pods. But the pods are still booting up, maybe they've waited for Java to fill its cache and do the things, and then in 15 seconds, we'll say, hey, I still don't have capacity, I'll scale up again. I'll scale up again until those first machines are booted, and then the second machines are booted, and now we have way too much capacity. Now that we have way too much capacity, we'll start scaling them back down and we'll slosh or waffle back and forth. Flapping is what the Kubernetes community likes to call it. To avoid that kind of sloshing up and down, that's where it'll have this kind of quiet period where it will wait for that capacity to settle in before it adjusts it again.",2025-05-21,0.6196688363089405
205,vector,oRzxocgfwrL9FvSRb,69b9e3370efa2c2180a189ef,Horizontal Autoscaling with Kubernetes,"Horizontal Autoscaling with Kubernetes

Now that the app is running in Kubernetes, how do we scale it to meet demand? What metric should we use? CPU? Requests? something else? Let's dig into why we auto-scale, and how we auto-scale with lots of examples. Finally we'll look at potential pitfalls and gotchas like how to scale to 0 and how to avoid scaling too big for your budget. Come learn how to scale with Kubernetes.",2024-05-23,0.5974404676646579
206,vector,7cf76186886a2751098b473b,69b53adc03a8c40ab2ebe507,A Steering Guide: Kubernetes Performance,"Why are we worried about Kubernetes? Because we have several ways of messing things up. We have ways of messing it with the autoscaling stuff. Kubernetes provides us an API way to scale horizontally, vertically, and cluster-wide. Horizontal is the way that we know really. It's like, okay, I put more nodes, I put more pods, right? No more pods, vertical. For these slides, I did it in version 1.28 and vertical pod autoscaler was having a huge revamp in 1.28, 1.30 where you could start doing vertical autoscaler online. Until 1.28, you had to put your cluster down or your node down to put a vertical autoscaler to increase the number of CPUs or whatever. You have to just get it down and another and a new one. One of the things you have to know is that you cannot use two of them at the same time because it creates magic, black magic. You don't know the outcome of what is going to happen if you put the horizontal and the cluster, for example. Just don't use it, just don't try it out. If you don't know how it's going to cope, just don't do it. The other thing is that you need to always set the limit range to the max available resources. If you have a database in one of the nodes and you want to increase something, just remember, put the limit range to the full level of the whole node or something bad will happen as well. Let's do the horizontal pod autoscaler, the HPA. That is what normally we play with. We want to have an outcome during the performance tests. One of the things you want is resilience. You will schedule one pod and put it in different nodes. So you have three availability zones, for example, in your cluster. You have geo replication, you have two regions, one cluster and another cluster. In that cluster, you will have three availability zones that you will have one pod in each availability zone, so it will never go down. You will schedule the pod in one of its nodes. Everything like that will be specified in the manifest, and you'll have the replica set, and you will have the algorithm to do it for you. It's cool. But what happens, one of the things you need to know is how it does that, how it scales, how it impacts the load. During your performance test, you will have to do a scale down, scale up depending on the load or depending on the resources that you're using. You can do several stuff natively. Kubernetes allows you to scale depending on CPU or memory.",2024-11-06,0.5900907534315791
207,vector,FZHjDgNHephB4fHc4,69b61767a7b5a159c042b0e1,A Steering Guide: Kubernetes Performance,"Another thing is the scaling process. I said before the algorithm of how many nodes I need. Do I need bigger nodes or smaller nodes? What do I have to plan? It depends on the software. We have horizontal, vertical, and cluster autoscalers. You have to know what you need. Usually, you need the horizontal pod autoscaler. That's the most useful one. Sometimes you need a vertical pod autoscaler. Maybe you have not a database but Redis, for example. Redis is a key-value store, and you say, okay, I need more resources. Let's do a vertical pod autoscaler. When I started with Kubernetes, it was version 1.20 or 1.24, something like that. It was not reliable. You couldn't be confident with the vertical pod autoscaler, so we were not using it. But three versions ago, in 1.28, the vertical pod autoscaler was fixed. You could do it on demand, online. You were not losing the pods at that point. It was smoother. The process was smooth. There haven't been many changes at least until 1.30. I don't know about 1.31. It's something you can use. Now we use it for the key-value store. One thing to notice is that you cannot use both horizontal and vertical pod autoscalers at the same time. It just goes crazy. If you put horizontal autoscaler and vertical pod autoscaler, it goes crazy. The same goes if you put two kinds of rules in the horizontal pod autoscaler. We found a problem where we had one rule on CPU and another on requests. We were using KEDA. I'll talk about KEDA afterwards. Those rules were not compatible. It was not scaling because CPU wasn't used, and requests weren't either. So it wasn't scaling, and we were like, what is happening? There are two of them. One of the things about horizontal scaling, one of the things that you need to know is that depending on the resilience and the test that you're going to run, you have to know on which node you are going to put your pod, because you delay the scheduling on Kubernetes, but you have to manage if you need the resilience, that's to schedule one pod in each of the nodes.",2024-10-01,0.5761431689506269
208,vector,7cf76186886a2751098b473b,69b53adc03a8c40ab2ebe501,A Steering Guide: Kubernetes Performance,"But you have several tools and the ecosystem of Kubernetes comes in handy. You have one of the projects, it's the project that is Kubernetes event-driven autoscaler. I think I said it for the first time. You can just scale depending on other stuff, other metrics. You can scale depending on your queues, the number of messages that you have in your message queue, or whatever you want. You can as well, and it came up like one month ago, scale depending on your Prometheus, on any metric that you have in your Prometheus. It's called the HTTP add-on. It's a new feature that we have. This allows you to scale not only depending on resources, because sometimes you have an API that doesn't use any kind of resource. If you want to scale your, I don't know, an API that is only like a proxy and just a broker, for example, a broker that doesn't need anything, it only needs IOPS. How do you scale that? You scale it depending on the queue that is behind those brokers. It's cool. Apart from how you scale, if you're scaling depending on CPU or memory or if you're scaling depending on a metric, remember one thing about CDA as well: you can scale depending on a metric and have a fallback of scaling depending on CPU if you don't have that metric because the metric endpoint is not available, for example, Prometheus target down, you cannot scrape that metric. How do I do the HPA? I have a fallback with CPU or memory or whatever you find. It's a fallback that allows you to scale independently if you have the metric or not.",2024-11-06,0.5721130388930049
209,vector,oRzxocgfwrL9FvSRb,69b70f4ec802d74b84c75754,Horizontal Autoscaling with Kubernetes,"Similarly, we could talk about horizontal scaling or vertical scaling. When we start looking at pods, we could make the pods have larger resource limits or we could add more pods. As we look at scaling, we'll double click into horizontal scaling here, but vertical scaling may still be a thing inside of Kubernetes. If we have a database cluster running inside of Kubernetes, maybe vertically scaling that database cluster inside of Kubernetes is important. We're going to focus on horizontally scaling pods. The first question I often get at about this point is, why isn't this built in? Couldn't we just turn it on? Wouldn't it be awesome if it was just automatic? It depends on your workload. Any type of autoscaling thing is only as good as matching the metric that we're trying to measure. What might the metric be? We could scale based on CPU or memory, concurrent requests, request queue length, service bus queue length, latency, and critical functions. We could scale on lots of different metrics. So what is the right metric? Let's take this scenario. In this scenario, we chose the wrong metric. We have an IO bound application where it just accepts requests and then makes requests to a database. We chose to scale based on CPU. The CPU is mostly idle as it's waiting for the database to finish its request. We end up with an application that doesn't autoscale. It doesn't autoscale because the metric that we measured is not the metric that is critical to our application. If we had instead scaled based on IO, maybe we could have autoscaled. We're going to sit here at the minimum number of things. The CPU will always be idle and our application will never scale up to meet our capacity. Let's take another scenario. This is an IO bound workload and we've chosen an IO bound metric. We're going to do this based on the number of concurrent requests. That sounds great. If we have more concurrent requests, then we'll need more capacity. Let's scale up. But in this case, our web framework caps the number of concurrent requests to match the number of available CPUs. Instead it just buffers the other requests. We have a really large request queue length, but we don't have a lot of concurrent requests. Our system is going to sit completely idle at the lowest scale level and it will never scale beyond that because we measured the wrong thing. Let's look at another example. In this case, we've chosen the right metric. We have, let's say, an email sending application. With this email sending application, we put a whole bunch of things in a service bus queue, and whenever things appear in the queue, we need to spin up the capacity to be able to drain the queue and send the emails. Rather than measuring anything inside the pod CPU or memory or concurrent requests, we're going to measure something else. Let's measure the number of messages in our service bus queue. If there's lots of messages in the queue, we need to scale up to be able to account for that. When there aren't any messages in the queue, we can scale back down. We've chosen the right metric and our autoscaling can function as expected. Why isn't it built in? Because it depends on the metric that we choose and the metric that we choose is dependent a whole lot on the application's needs. Is this an IO bound app?",2024-05-23,0.5681419237346041
210,vector,49587db49aac4aecbe1b5b77,69bace426a6ef599965eff1d,A Level-up for Scaling in Kubernetes,"A Level-up for Scaling in Kubernetes

While Kubernetes' Horizontal Pod Autoscaler (HPA) can scale applications based on CPU or RAM utilization, it falls short when dealing with external events and multiple dependencies. KEDA, an event-driven scaler for Kubernetes, addresses these limitations by enabling scaling based on external events and integrating with a wide range of external sources.",2024-07-26,0.5656927496490478
211,vector,oRzxocgfwrL9FvSRb,69b70f4ec802d74b84c75748,Horizontal Autoscaling with Kubernetes,"Is this an app based on CPU or memory? Is this an app based on external features, perhaps other features in our Kubernetes cluster or perhaps other features outside of our Kubernetes cluster, queue length or time of day or the season? If we have a conference website, we probably don't need a whole lot of capacity until we get closer to the conference. Once we're at the conference, we need maximum capacity and the day after the conference, maybe we can turn it way down because maybe they're not going to hit our site once the event is over. Auto-scaling within Kubernetes is not built in because it depends on the metric that we choose. Let's take a look at the various things and first look at the Kubernetes autoscaler and its built-in metrics. The first step that we need to do to enable auto-scaling is we need to install the metric server. The metric server keeps track of things inside the pod. We'll take a look at memory and CPU and that's it. The metric server keeps track of those two things. Then we can present those metrics to the horizontal autoscaler. It can calculate what it needs and make the appropriate adjustments. First, we need to see if our metric server is on. I've got a Kubernetes cluster here. Let's grab this kubectl top pod -A and see if we've got the metric server installed. In this case we do, excellent, but if we didn't, we head off to the Kubernetes repository. We grab the latest release of the metric server and apply that metric server into our cluster and that will turn it on.",2024-05-23,0.5648429258555758
212,vector,88dwxumnrMAS85da5,69b9e1a50efa2c2180a14061,Horizontal Autoscaling with Kubernetes,"Horizontal Autoscaling with Kubernetes

Now that the app is running in Kubernetes, how do we scale it to meet demand? What metric should we use? CPU? Requests? Something else? Let's dig into why we auto-scale, and how we auto-scale with lots of examples. Finally, we'll look at potential pitfalls and gotchas like how to scale to 0 and how to avoid scaling too big for your budget. Come learn how to scale with Kubernetes.",2022-11-22,0.5616382707337966
213,vector,yhAduzKcbJQhjdE4M,69b691caa7b5a159c0431484,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"When I ask a developer how much memory their application needs in production, they usually say, I don't know, give it two gigs, three gigs. When I tell them that's quite a lot, they say, so what, provision larger machines, just a shrug. But size does matter, and bigger isn't necessarily better. Smaller isn't necessarily better either. The question is, how do we find the right size for our application? We'll be talking about autoscaling and right-sizing. Autoscaling is interesting because there is no clear consensus on the internet about how to write it. You can see autoscaling as one word, autoscaling with a dash, or autoscaling as two words. I prefer autoscaling as one word. It's a term so important in our day-to-day reality that it deserves a word of its own. Wikipedia tells us autoscaling is the ability to automatically adjust the amount of computational resources based on load. Just as simple as that. Besides whispering to clusters and shouting at conferences, I also teach Kubernetes courses. When new students come to learn about Kubernetes, one of the things they're most excited about is autoscaling. Then they get a bit disappointed when they realize Kubernetes doesn't know how to do autoscaling out of the box. It needs add-ons. It needs the metrics API, additional resources, and controllers. It doesn't know how to do autoscaling itself, but we'll look at what we need to do autoscaling in Kubernetes. In general, autoscaling is exciting. It's somewhat magical—the ability to get as many resources as we need when we need them, and then release them when we don't need them anymore. We have two types of autoscaling. Autoscaling is a term in information systems architecture closely related to load balancing. In load balancing, we have static and dynamic load balancing. The same goes for autoscaling, even though it's not often used. Static means treating all backends the same. In autoscaling, this means treating all nodes as the same. Dynamic autoscaling means we realize we can have different kinds of nodes when we add them, and we relate to that. We'll see how different mechanisms of autoscaling in Kubernetes give us the ability to do this statically, dynamically, or a mixture of both. Why do we like autoscaling so much? It has value and benefits. If configured correctly, it can provide cost savings, energy savings, and even performance improvement. If we autoscale well, it improves system availability because besides resizing, it can replace unhealthy nodes when needed. It has self-healing capabilities and reliability because it allows us to deal with unpredictable load whenever it appears, considering that resources in the cloud are probably infinite, which they're not. Autoscaling also brings challenges. Like anything in life, there are benefits and challenges. The time it takes to autoscale and to set up autoscaling is a factor.",2024-05-21,0.5610513804524759
214,vector,896d77b2f0b27f1e79b71ad2,69b3f4d4df13a192b75c9f20,A Level-up for Scaling in Kubernetes,"With the Horizontal Pod Autoscaler, Kubernetes offers the option of changing the number of running application instances based on CPU or RAM utilization. However, modern applications are often dependent on a large number of components and must be able to react to external events. KEDA offers a simple and flexible solution for this.

Autoscaling is one of my favorite features of Kubernetes. The Horizontal Pod Autoscaler (HPA) is a built-in feature of Kubernetes that can scale pods based on CPU or RAM utilization. This is a good start for modern applications, but especially with distributed applications you often have multiple components or dependencies outside of the Kubernetes cluster. This could be an Azure Service Bus, a Cassandra database, MongoDB, or Elasticsearch. With the HPA, these needs cannot be met because the pods cannot be scaled based on the metrics of these components. This is where KEDA comes into play.

With KEDA (Kubernetes Event-driven Autoscaling), the event-driven autoscaling of Kubernetes, ready-made scalers can be easily integrated into an existing Kubernetes cluster. These scalers monitor the configured external sources and scale the pods of the application accordingly.

One practical example of this is an online store on Black Friday that receives hundreds or thousands of orders. Orders are stored in a queue and processed. In this case, the application that processes the messages should be scaled with KEDA to ensure that all orders are processed promptly.",2023-12-05,0.5587006380037463
215,vector,yhAduzKcbJQhjdE4M,69b691cba7b5a159c0431485,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"And of course, when we talk about auto-scaling, we cannot forget to mention the various function of the serverless frameworks. Things like Knative, OpenFaaS, OpenWhisk that are not auto-scaling mechanisms in themselves, but they do allow us to scale from zero to some maximum amount of replicas. But I'm not sure how much adoption for them currently exists. I know there was a lot of buzz about them a couple of years ago, but haven't seen too many implementations of those in the last couple of years. That's all about horizontal pod auto scaling. The idea is we know how much resources our pods need, and when they utilize more resources than we originally thought, we'll bring up more replicas. The question is, how do we know how much resources our pods need? How do we know what the size of our pods is? The size does matter, but how do we know what size is? Again, that question. I was recently given a similar talk, and I asked folks around about how do you define the requests for your containers running Kubernetes? Pretty similar to the crowd here. The room was full of DevOps platform folks. Some of them said developers defined it and then asked them how do developers define it? They said, I have no idea. Some said we just run the application for a while in production, and then we realize what the load is, and then we see how much it uses. Then we set the requests according to that. Only a few folks said we do load testing for our applications beforehand, and we try to approximate the load that they're going to experience in production, and then we set the requests according to that. Try to see what you do. But in general, it is pretty hard to know how much resources your application is going to need. It's pretty hard to rightsize your pods beforehand, before you've seen them running in production. Even when you see them running in production, it's still not that easy because some applications have garbage collection, et cetera. In order to measure that and provide recommendations, there is another project called VPA, Vertical Pod Autoscaler. Any hands in the crowd? Anybody using that? They're using that. We got one. Just one. We got one, two, two. Okay. Two for KEDA, two for VPA. No winner there. But basically that's understandable, even though the idea is great, the implementation is not that great. VPA is also notoriously hard to configure. VPA requires us to define a VPA object for each of our workloads, even if it's a new workload. There's always a question: there's a new workload, there's a new service we've just built, who is going to define a VPA for that? VPA comes in two flavors. There's the recommender and the updater. The updater is pretty risky because sometimes it comes to wrong conclusions. It can, for example, think that your application needs less memory and then it'll cause an out of memory kill, or maybe it will think that the application needs more memory and it will give it more memory. But then VPA is totally node agnostic. It has no idea about how much resources our nodes have, and then it'll hit the limits of that node and will overload other applications and it'll cause the pod to restart. Also, VPA has other issues. For example, it doesn't know what to do with pods with containers that are getting killed on start. Sometimes we've set the initial amount of memory which is insufficient, and then the pod tries to start the container and crashes with an out of memory kill right at the start. VPA has nothing to measure there, so it'll never provide a correct recommendation for that.",2024-05-21,0.554595959004722
216,vector,fd1e5ad8ac352c46d9f10793,69bace476a6ef599965eff47,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"Does size matter? The Joys and Pains of K8S (Auto)Scaling

Autoscaling is one of K8S ""magic"" features that folks get especially excited about. But beyond he technical details - autoscaling is a business concern. In the end it all boils down to balancing efficiency with availability. How much resources do our containers really need? When do we add more pods? How many pods is too many? Do node sizes matter? Let's see how to scale Kubernetes the scientific way.",2024-05-21,0.5515473275894278
217,vector,yhAduzKcbJQhjdE4M,69b9e3510efa2c2180a19034,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"Does size matter? The Joys and Pains of K8S (Auto)Scaling

Autoscaling is one of K8S ""magic"" features that folks get especially excited about. But beyond he technical details - autoscaling is a business concern. In the end it all boils down to balancing efficiency with availability. How much resources do our containers really need? When do we add more pods? How many pods is too many? Do node sizes matter? Let's see how to scale Kubernetes the scientific way.",2024-05-21,0.5515315650075296
218,vector,yhAduzKcbJQhjdE4M,69b691caa7b5a159c0431479,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"We need much better observability. We need to understand what the load is and the state of each node. It brings reliability challenges because we now have to deal with the reliability of the system and the autoscaling mechanisms. It can bring performance challenges because autoscaling has to be smart for performance to stay unimpacted. This diagram shows our dream of autoscaling, where we can go from zero load to infinite load as much as we want, but in reality, we have a budget to stay within. We usually don't want to go with zero resources because we want to be ready for customers that may arrive, and we don't want them to suffer through cold starts. On the other hand, we cannot scale to infinity because we have to stay within budget. These are the limitations. How do we work with these limitations? What mechanisms do we have in Kubernetes to deal with this? What are their relative advantages and disadvantages? We start with pod scaling. We have one replica of our application, but the power of Kubernetes is its ability to orchestrate multiple replicas of the same application—the whole idea of breaking up systems into microservices and scaling out. We have HPA, which is great but not perfect. First, because it's a static autoscaling mechanism. It treats all pods as the same. It doesn't care about what nodes we have in the cluster. The only thing it cares about is how many requests somebody has defined for the pods and what percentage of those requests has been utilized. That percentage is calculated across all pods in the workload.",2024-05-21,0.5493853209584574
219,vector,yhAduzKcbJQhjdE4M,69b691caa7b5a159c0431478,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"We're not dealing with one specific pod. That means once we define the threshold, we never use whatever is over the threshold unless we've come to the limit of the HPA autoscaling. But in most cases, that means we have a lot of wasted resources. Then if we don't want to scale on CPU memory, there is of course, KEDA users in the crowd. I can see your hands regretfully, but you can look around. Anyone? I got two hands. Okay, wonderful. Two. So KEDA, in general, many of you probably know that with HPA you can scale on CPU memory, and some of you may know that HPA also allows us to scale on custom metrics. So not only on load, remember the definition of auto scaling is scaling on load, but sometimes we don't want only to scale on load, or sometimes the load isn't actually the resources themselves. But there may be some indication of the load arriving later, or maybe that load is some queue getting overfilled. And in that case, we want to scale on custom metrics. HPA is notoriously hard to configure to scale on custom metrics. And for that reason, KEDA, another CNCF project, was devised, which allows us, it has a lot of scalers. You can scale based on data from your databases, from your observability systems, queues, you name it. It's totally resource agnostic, by the way. So if we're talking about size, it doesn't help us at all because it doesn't care about the size of our pods, it doesn't care about the size of our nodes. And it doesn't really care how much resources our applications are consuming. The only thing it cares about is the events that are happening. Some people would even say it's not even auto-scaling in its classic definition because it doesn't care about load.",2024-05-21,0.5465066550343851
220,vector,yhAduzKcbJQhjdE4M,69b691caa7b5a159c043147d,Does size matter? The Joys and Pains of K8S (Auto)Scaling,"It has other issues. Recently, two days ago, we've released a great ebook that goes over all of the issues with running VPA in production, provides good recommendations on how to configure it if you still want to use it. Feel free to scan this. The ebook is really great. We've released it in collaboration with Learn Kubernetes, one of the major providers of Kubernetes knowledge in the industry today. Definitely go and use that. It's a free ebook. Feel free to scan the code and download. We can autoscale with HPA and KEDA. If we want to measure and maybe automatically update the amount of resources for our containers, we can use the VPA and this way resize our containers in production. But then still, we've done pod rightsizing, but we haven't done node sizing. At some point, the resources that our containers are using are going to get depleted, and we need more nodes. For that reason, we have the old battle-tested Cluster Autoscaler. It has served us well, but it has its own limitations. First of all, talking about static and dynamic auto scaling, Cluster Autoscaler only does static auto scaling because it only works with auto scaling groups defined by cloud providers. The auto scaling groups can have different sizes of nodes in them, but Cluster Autoscaler has no idea about what the sizes of the nodes are. It'll just tell the auto scaling group, give me the next node whenever it doesn't have enough resources to run and schedule existing pods. Whatever machine it gets, be it 8 to 32 or 4 to 16, it'll just use that machine.",2024-05-21,0.545384180363975
221,vector,HxDT6fzG63THaqBHS,69b6df73a7b5a159c0434b83,Predictive Auto Scaling of Workloads,"It gathers all of this projected data and observed data for every single application—thousands of applications. We go through three major phases for each application: discovery, consolidation, and execution. In discovery, we query all of our existing load balancing metrics and discovery systems to understand what applications we have and which of them are online applications. We characterize them. Then we determine where each application is running—how many pods are running, what their CPU resource spec allocation is for each pod. Because we also control their node locations, we know the load capacities and understand what SKUs are associated with that. We gather all this data and construct something known as a consolidation record, which looks like this: for every application, if it has 52 instances, we know there are 52 pods. Each pod has two cores and 16 gigabytes of memory. They're spread across three different SKUs: LI1, LI2, LI3. We get benchmark scores from the public and determine the appropriate benchmarks for each SKU. You can see that it's completely heterogeneous; we have no control over which particular SKU is allocated. That's why it's designed that way. Once we consolidate after discovery, we gather all the data from various training metrics for each SKU. We identify three SKUs today, and for each, we train a regression model. Based on the benchmark score, we also identify the slower SKU. By targeting the target CPU utilization, say 75%, we plug it into each of these models and get the pod serving capacity for each SKU. Even though we have this as a big chunk, there is a significant 10 QPS difference because of the generation of the hardware. We are still limited by this, and this forms our baseline for computations. An inherent advantage of training multiple regressions on this is that it allows us to determine which hardware SKUs we want to order for the next year or the next couple of fiscal cycles. We know certain SKUs are more performant, and we can see the difference live in production. Combining all this, we come to the third step: execution. We calculate the target pods and check whether it's within our safety limits. For every application, we define certain safety limits, which are configurable by the application owners or SMEs. Most recommendations stay within limits. We check it, then update the custom resource definition either by directly tracking with the deployment object. In most cases, we also directly interact with the scale subresource like what HPA does and directly interact with the Kubernetes API server, which reconciles and deploys all the pods. We check the state of the pods and verify everything is successful. Then we notify the user. If we violate any safety limits, it goes through a manual approval process. The user, SME, SRE, DevOps, or any owner of that application will eyeball the recommendation and determine whether it's sound. To ensure we are not scaling down too fast, this is done as a safety check.",2024-04-08,0.5445064614476589
222,vector,oRzxocgfwrL9FvSRb,69b70f4ec802d74b84c75750,Horizontal Autoscaling with Kubernetes,"By comparison, horizontal scaling, we add more pieces and they're commodity hardware, they're usually really cheap to prop up. And so we could use this for web servers. I want to create many more web servers and they all function identically. They don't need to synchronize with each other, so I just have lots of them scaling horizontally. How did we get here? Back in the day, we used to scale very slowly. We scaled very slowly because it took a long time to do this process. We needed to buy to meet maximum capacity because it took so long to scale. That procurement process would take a while. You couldn't rack a server in the time that it took to meet that next request. So we would purchase based on peak load, Black Friday, Super Bowl Sunday, if we got slash dotted. We would plan for these extraordinary activities. Because of that, our servers would mostly sit idle. They had to sit idle so that we could reach max capacity, but they were idle. That purchase process, I've been through this, it was so painful. We go before the tribunal and we get approval to buy the thing. Then we put in the purchase order with the vendor and pay them. Then they build it and then they ship it to us and then we put it inside the rack and we plug it all in. Then we install our application and we install our dependencies and finally we hook it up to the load balancer. That process could have taken weeks or months or longer. We definitely can't do that when we notice that we have that need. We have to have done that long before. Nowadays we can do this a little bit differently. We have utility billing and with utility billing we can scale up and down based on the needs. Our capacity, we only pay for what we use now. That's really great. Clouds have made this possible. With utility billing, we can scale to match demand. If we need the capacity, we scale up to that capacity. If we don't need that capacity, then we can scale down and pay less. That's really cool. No longer are we over provisioning our servers where they mostly run idle. Instead we're provisioning exactly the amount that we need and most of them are running at full capacity or nearly full capacity all the time. That's scaling kind of in general. How does that apply then to scaling inside of Kubernetes? Inside of Kubernetes, we can talk about scaling our workloads, scaling the pods, or we can talk about scaling the cluster, adding more nodes into our cluster to allow us to have more pods in our cluster. Scaling the cluster is definitely important. You need to be able to scale the pods to have the need to scale the cluster. We will focus on scaling the pods today.",2024-05-23,0.5437714918345797
223,vector,Ke724k96A96C9nMeL,69b6c3e6a7b5a159c04338b6,Elastic Kubernetes,"Let's start with the horizontal pod scale. We are going through different methods of scaling: autoscaling or manual scaling. We start with the intrinsic feature set of Kubernetes, which is, for example, the Horizontal Pod Autoscaler. Before I start, I want to ask who already knows about autoscaler. Hopefully, a lot of you. That's good. Approximately they have. Nevertheless, let's make a brief introduction. There is really extensive documentation around the Horizontal Pod Autoscaler in the Kubernetes documentation. If you want to know more details later, please check the documentation. What is scaling? Let's first talk about scaling, not autoscaling. Horizontal scaling means you want multiple replicas of your application, multiple pods of the same application, which is hopefully better suited to work on your workload. Scaling means either increasing the number of pods or replicas or decreasing if the load or traffic is reduced. You don't change the resource requests or limits that the speaker mentioned. It's just about how many copies of the application are running. This is simple. You see here the deployment on one side and on the other side you scale up with multiple copies. Manual scaling can be done in different ways. You can do it by adjusting the replicas number in your deployment or whatever workload you are using. You can do this in StatefulSets as well or others. Or you can also do this imperatively with kubectl by using the scale subcommand and just set the replicas there. This is easy, but as I mentioned, this is a manual step. It's independent of any other metrics happening with the application. You decide, ""Okay, I want to have more copies or not."" Of course, you can build tooling around that, maybe scripts, but yes, that's a point. The next step is the Horizontal Pod Autoscaler (HPA). This was manual scaling; the next step is to make this automatic. The documentation is linked here. It's a built-in Kubernetes component, so you can enable it easily and use it directly. Here you see an example where the HPA is useful. You have an application deployed regularly, and with the HPA you can make autoscaling decisions. The HPA monitors the application and measures metrics. Usually, it's based on CPU or memory, but you can also use custom metrics. Based on some configuration or threshold, it decides whether to scale up or scale down. For that to work, you need the Kubernetes metrics server enabled to collect these metrics. It's a cluster-wide aggregator of this metric data. It picks it up and stores it so it can be queried by the Horizontal Pod Autoscaler controller. The HPA is suitable for any resource that has a scale subresource. You probably know that it's possible to access a sub-schema of your resource and have a dedicated security model around your subresource scale and status. The most prominent subresources are standard Kubernetes resources like Deployment, StatefulSets, or if you have a CRD that specifies it wants to have a scale resource, then you can do this as well and use the HPA with your custom resource. You need resource limits set on your workload; otherwise, the HPA won't work. Because you typically specify thresholds in relative values, you need the base value defined by the requests and limits. The built-in resource types you can scale on are CPU and memory, and you can have custom resources to scale on. CPU and memory are nice. If your application tends to increase memory usage, it's nice to scale out to second copies of the application.",2022-06-22,0.5423881835254907
224,vector,a554001c05b638e51da3a2ae,69b405eddf13a192b75e6db2,Spring Boot Tutorial: Microservices Architecture in PCF and Kubernetes,"PCF autoscaling UI

Auto scaling in Kubernetes

In Kubernetes, you can autoscale based on CPU utilization as well. In our example, we could say that the scaling should be between 1 and 3 instances. The scaling should take place if CPU utilization is over 60% by executing. Listing 20 should do the job.",2022-07-18,0.54089137436464
225,vector,Ke724k96A96C9nMeL,69b6c3e6a7b5a159c04338bb,Elastic Kubernetes,"The autoscaler itself has multiple components: one is collecting metrics from your application, the other is deciding whether it should be scaled up or down. We will see the autoscaler in the demo in the second part of our demo session here. What is shown here is kind of the algorithm of how Knative does autoscaling. Please don't try to fully understand the graph right now. This is also part of the Knative documentation but just to show you that there are multiple parameters to influence the autoscaling algorithm. First of all, how does Knative autoscale? It is based on the actual concurrencies. The yellow graph here is the current usage pattern. You may have around 170 requests coming in per second at peak, but Knative takes in every request and doesn't make the decision too quickly so that it smooths out the decisions. There is a so-called scale window which is 60 seconds, and the request average of the 60 seconds is taken. Then you get this green dotted line here, which is a little bit smoother. Based on the increase there, you also have a concurrency target, which means Knative doesn't wait until your pod is really full. Every pod says, ""Okay, I can deal with 100 requests."" This is the concurrency limit, but the scaling decision does not happen after 100 requests. You have a usage percentage like 80%, which is the default. This means that as soon as you have 80 parallel requests, you already scale up the pods so that you have some overlap in the scaling parameters. This is quite sophisticated. If no requests come in during this scaling window, then it scales down to zero, which is at the end of this slide. This is one mode, the standard mode. Then there is a panic mode which means if many requests suddenly come in a burst, it does not scale up one pod after another but decreases the scaling window and has much more interactive knowledge of the graph, so it can scale up much more quickly and be more reactive to a burst of traffic. This is very interesting if you deal with very non-uniform traffic shapes. This is really very nice and is used in production a lot. You can use it at Google Cloud Run, for example. You might have heard about this. It's based on Knative. IBM Code Engine is a public offering that directly uses Cloud Run, but you can also use it on your local Kubernetes installations or on OpenShift, of course. Here's how it looks like, such a kind of service. It's very simple. One of the benefits of Knative is that it has a simplified application deployment model. You only have to provide your image by default. You could even specify the port here, but the rest is created for you by the Knative controller like a deployment, service, Ingress, setting up your routes to the external world. This is very convenient. Even if you don't use autoscaling, you can use the resource descriptors, or you can use a dedicated CLI for creating your service, which we will see later on. This is more or less about Knative autoscaling. The quick summary: it's really based on consumption. It has a very sophisticated algorithm to be very reactive. It can buffer only a certain amount if scaling up from zero. You have tons of knobs to optimize your scaling behavior.",2022-06-22,0.540834886482644
